"","EH_ID","dpi","Position","batch","Pop","count","labels","experiment","weight","weight_dpi0","relative_weight","feces_weight","infection"
"661","LM0420",8,"Spleen","b","IFNy_CD8",47.8,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"662","LM0420",8,"Spleen","b","IFNy_CD8",47.8,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"663","LM0420",8,"mLN","b","Act_CD8",19.4,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"664","LM0420",8,"mLN","b","Act_CD8",19.4,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"665","LM0420",8,"mLN","b","Div_Act_CD8",32.9,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"666","LM0420",8,"mLN","b","Div_Act_CD8",32.9,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"667","LM0420",8,"mLN","b","IFNy_CD4",6.73,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"668","LM0420",8,"mLN","b","IFNy_CD4",6.73,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"669","LM0420",8,"mLN","b","IFNy_CD8",28.3,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"670","LM0420",8,"mLN","b","IFNy_CD8",28.3,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"671","LM0420",8,"mLN","b","CD8",13.9,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"672","LM0420",8,"mLN","b","CD8",13.9,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"673","LM0420",8,"mLN","b","Th17",1.28,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"674","LM0420",8,"mLN","b","Th17",1.28,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"675","LM0420",8,"mLN","b","Div_Th17",27.1,"E11bABD","E11",17.16,19,90.3157894736842,NA,"challenge"
"676","LM0420",8,"mLN","b","Div_Th17",27.1,"E11aJMQ","E11",15.41,18.05,85.3739612188366,0.48,"primary"
"677","LM0422",8,"Spleen","b","Div_Th1",73.1,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"678","LM0422",8,"Spleen","b","Div_Th1",73.1,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"679","LM0422",8,"Spleen","b","Th1",5.29,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"680","LM0422",8,"Spleen","b","Th1",5.29,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"681","LM0422",8,"Spleen","b","Act_CD8",14.2,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"682","LM0422",8,"Spleen","b","Act_CD8",14.2,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"683","LM0422",8,"Spleen","b","Th17",2.4,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"684","LM0422",8,"Spleen","b","Th17",2.4,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"685","LM0422",8,"Spleen","b","Div_Th17",20,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"686","LM0422",8,"Spleen","b","Div_Th17",20,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"687","LM0422",8,"Spleen","b","CD8",16.7,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"688","LM0422",8,"Spleen","b","CD8",16.7,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"689","LM0422",8,"Spleen","b","CD4",15.2,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"690","LM0422",8,"Spleen","b","CD4",15.2,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"691","LM0422",8,"Spleen","b","Treg",16.4,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"692","LM0422",8,"Spleen","b","Treg",16.4,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"693","LM0422",8,"Spleen","b","Div_Treg",32.7,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"694","LM0422",8,"Spleen","b","Div_Treg",32.7,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"695","LM0422",8,"Spleen","b","Treg17",2.32,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"696","LM0422",8,"Spleen","b","Treg17",2.32,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"697","LM0422",8,"mLN","b","CD4",31.6,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"698","LM0422",8,"mLN","b","CD4",31.6,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"699","LM0422",8,"mLN","b","Treg",12.3,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"700","LM0422",8,"mLN","b","Treg",12.3,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"701","LM0422",8,"mLN","b","Div_Treg",26.1,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"702","LM0422",8,"mLN","b","Div_Treg",26.1,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"703","LM0422",8,"mLN","b","Treg17",4.03,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"704","LM0422",8,"mLN","b","Treg17",4.03,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"705","LM0422",8,"mLN","b","Th1",6.46,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"706","LM0422",8,"mLN","b","Th1",6.46,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"707","LM0422",8,"mLN","b","Div_Th1",81.7,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"708","LM0422",8,"mLN","b","Div_Th1",81.7,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"709","LM0422",8,"mLN","b","Th17",1.23,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"710","LM0422",8,"mLN","b","Th17",1.23,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"711","LM0422",8,"mLN","b","Div_Th17",46.3,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"712","LM0422",8,"mLN","b","Div_Th17",46.3,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"713","LM0422",8,"mLN","b","CD8",23.8,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"714","LM0422",8,"mLN","b","CD8",23.8,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"715","LM0422",8,"mLN","b","Act_CD8",20.9,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"716","LM0422",8,"mLN","b","Act_CD8",20.9,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"717","LM0422",8,"mLN","b","Div_Act_CD8",48.6,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"718","LM0422",8,"mLN","b","Div_Act_CD8",48.6,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"719","LM0422",8,"mLN","b","IFNy_CD4",2.36,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"720","LM0422",8,"mLN","b","IFNy_CD4",2.36,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"721","LM0422",8,"mLN","b","IFNy_CD8",8.07,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"722","LM0422",8,"mLN","b","IFNy_CD8",8.07,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"723","LM0422",8,"Spleen","b","IFNy_CD4",4.77,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"724","LM0422",8,"Spleen","b","IFNy_CD4",4.77,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"725","LM0422",8,"Spleen","b","IFNy_CD8",3.42,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"726","LM0422",8,"Spleen","b","IFNy_CD8",3.42,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"727","LM0422",8,"Spleen","b","Div_Act_CD8",28.3,"E11aCLO","E11",13.25,14.43,91.8225918225918,1.23,"primary"
"728","LM0422",8,"Spleen","b","Div_Act_CD8",28.3,"E11bELU","E11",10.87,14.8,73.4459459459459,NA,"challenge"
"729","LM0424",8,"mLN","b","Div_Treg",15.3,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"730","LM0424",8,"mLN","b","Div_Treg",15.3,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"731","LM0424",8,"mLN","b","CD4",49.2,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"732","LM0424",8,"mLN","b","CD4",49.2,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"733","LM0424",8,"mLN","b","Treg",9.76,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"734","LM0424",8,"mLN","b","Treg",9.76,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"735","LM0424",8,"mLN","b","Th17",1.39,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"736","LM0424",8,"mLN","b","Th17",1.39,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"737","LM0424",8,"mLN","b","Treg17",6.32,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"738","LM0424",8,"mLN","b","Treg17",6.32,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"739","LM0424",8,"mLN","b","Th1",2.26,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"740","LM0424",8,"mLN","b","Th1",2.26,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"741","LM0424",8,"mLN","b","Div_Th1",29.6,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"742","LM0424",8,"mLN","b","Div_Th1",29.6,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"743","LM0424",8,"mLN","b","Div_Act_CD8",15.5,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"744","LM0424",8,"mLN","b","Div_Act_CD8",15.5,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"745","LM0424",8,"mLN","b","IFNy_CD4",1.54,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"746","LM0424",8,"mLN","b","IFNy_CD4",1.54,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"747","LM0424",8,"mLN","b","IFNy_CD8",18.2,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"748","LM0424",8,"mLN","b","IFNy_CD8",18.2,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"749","LM0424",8,"Spleen","b","Treg17",2.96,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"750","LM0424",8,"Spleen","b","Treg17",2.96,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"751","LM0424",8,"Spleen","b","Th1",6.21,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"752","LM0424",8,"Spleen","b","Th1",6.21,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"753","LM0424",8,"Spleen","b","Div_Th1",23.3,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"754","LM0424",8,"Spleen","b","Div_Th1",23.3,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"755","LM0424",8,"Spleen","b","Th17",1.72,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"756","LM0424",8,"Spleen","b","Th17",1.72,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"757","LM0424",8,"Spleen","b","Div_Th17",20.5,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"758","LM0424",8,"Spleen","b","Div_Th17",20.5,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"759","LM0424",8,"Spleen","b","CD8",16.7,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"760","LM0424",8,"Spleen","b","CD8",16.7,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"761","LM0424",8,"Spleen","b","Act_CD8",11.3,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"762","LM0424",8,"Spleen","b","Act_CD8",11.3,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"763","LM0424",8,"mLN","b","Div_Th17",26.3,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"764","LM0424",8,"mLN","b","Div_Th17",26.3,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"765","LM0424",8,"mLN","b","CD8",23.3,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"766","LM0424",8,"mLN","b","CD8",23.3,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"767","LM0424",8,"mLN","b","Act_CD8",14.1,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"768","LM0424",8,"mLN","b","Act_CD8",14.1,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"769","LM0424",8,"Spleen","b","CD4",17.5,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"770","LM0424",8,"Spleen","b","CD4",17.5,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"771","LM0424",8,"Spleen","b","Treg",12.9,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"772","LM0424",8,"Spleen","b","Treg",12.9,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"773","LM0424",8,"Spleen","b","Div_Treg",15.8,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"774","LM0424",8,"Spleen","b","Div_Treg",15.8,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"775","LM0424",8,"Spleen","b","IFNy_CD4",4.75,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"776","LM0424",8,"Spleen","b","IFNy_CD4",4.75,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"777","LM0424",8,"Spleen","b","IFNy_CD8",14.2,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"778","LM0424",8,"Spleen","b","IFNy_CD8",14.2,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"779","LM0424",8,"Spleen","b","Div_Act_CD8",20.1,"E11aOWZ","E11",14.49,16.11,89.9441340782123,1.24,"primary"
"780","LM0424",8,"Spleen","b","Div_Act_CD8",20.1,"E11bGQZ","E11",16.61,17.09,97.1913399648917,NA,"challenge"
"781","LM0425",8,"mLN","b","Div_Treg",14.3,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"782","LM0425",8,"mLN","b","Div_Treg",14.3,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"783","LM0425",8,"mLN","b","CD4",53.4,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"784","LM0425",8,"mLN","b","CD4",53.4,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"785","LM0425",8,"mLN","b","Treg",10.4,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"786","LM0425",8,"mLN","b","Treg",10.4,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"787","LM0425",8,"mLN","b","Th17",1.52,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"788","LM0425",8,"mLN","b","Th17",1.52,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"789","LM0425",8,"mLN","b","Treg17",4.68,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"790","LM0425",8,"mLN","b","Treg17",4.68,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"791","LM0425",8,"mLN","b","Th1",1.58,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"792","LM0425",8,"mLN","b","Th1",1.58,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"793","LM0425",8,"mLN","b","Div_Th1",43.2,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"794","LM0425",8,"mLN","b","Div_Th1",43.2,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"795","LM0425",8,"Spleen","b","CD4",19.8,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"796","LM0425",8,"Spleen","b","CD4",19.8,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"797","LM0425",8,"Spleen","b","Treg",12.8,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"798","LM0425",8,"Spleen","b","Treg",12.8,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"799","LM0425",8,"Spleen","b","Div_Treg",14.6,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"800","LM0425",8,"Spleen","b","Div_Treg",14.6,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"801","LM0425",8,"Spleen","b","Treg17",2.22,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"802","LM0425",8,"Spleen","b","Treg17",2.22,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"803","LM0425",8,"Spleen","b","Th1",4.1,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"804","LM0425",8,"Spleen","b","Th1",4.1,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"805","LM0425",8,"Spleen","b","Div_Th1",25.4,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"806","LM0425",8,"Spleen","b","Div_Th1",25.4,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"807","LM0425",8,"Spleen","b","Th17",1.91,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"808","LM0425",8,"Spleen","b","Th17",1.91,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"809","LM0425",8,"Spleen","b","Div_Th17",17.4,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"810","LM0425",8,"Spleen","b","Div_Th17",17.4,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"811","LM0425",8,"Spleen","b","CD8",16.8,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"812","LM0425",8,"Spleen","b","CD8",16.8,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"813","LM0425",8,"Spleen","b","Act_CD8",11.7,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"814","LM0425",8,"Spleen","b","Act_CD8",11.7,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"815","LM0425",8,"Spleen","b","Div_Act_CD8",18.7,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"816","LM0425",8,"Spleen","b","Div_Act_CD8",18.7,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"817","LM0425",8,"Spleen","b","IFNy_CD4",3.41,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"818","LM0425",8,"Spleen","b","IFNy_CD4",3.41,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"819","LM0425",8,"Spleen","b","IFNy_CD8",14.9,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"820","LM0425",8,"Spleen","b","IFNy_CD8",14.9,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"821","LM0425",8,"mLN","b","Act_CD8",13.4,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"822","LM0425",8,"mLN","b","Act_CD8",13.4,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"823","LM0425",8,"mLN","b","Div_Act_CD8",16.2,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"824","LM0425",8,"mLN","b","Div_Act_CD8",16.2,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"825","LM0425",8,"mLN","b","IFNy_CD4",1.32,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"826","LM0425",8,"mLN","b","IFNy_CD4",1.32,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"827","LM0425",8,"mLN","b","IFNy_CD8",16.9,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"828","LM0425",8,"mLN","b","IFNy_CD8",16.9,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"829","LM0425",8,"mLN","b","CD8",24.5,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"830","LM0425",8,"mLN","b","CD8",24.5,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"831","LM0425",8,"mLN","b","Div_Th17",37.1,"E11bBFZ","E11",17.67,17.72,99.7178329571106,NA,"challenge"
"832","LM0425",8,"mLN","b","Div_Th17",37.1,"E11aAGO","E11",16.05,16.13,99.5040297582145,1.24,"primary"
"833","LM0426",8,"Spleen","b","Div_Th1",20.4,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"834","LM0426",8,"Spleen","b","Div_Th1",20.4,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"835","LM0426",8,"Spleen","b","Th17",0.89,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"836","LM0426",8,"Spleen","b","Th17",0.89,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"837","LM0426",8,"Spleen","b","Th1",6.22,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"838","LM0426",8,"Spleen","b","Th1",6.22,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"839","LM0426",8,"Spleen","b","Act_CD8",15.7,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"840","LM0426",8,"Spleen","b","Act_CD8",15.7,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"841","LM0426",8,"Spleen","b","Div_Act_CD8",8.56,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"842","LM0426",8,"Spleen","b","Div_Act_CD8",8.56,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"843","LM0426",8,"Spleen","b","Div_Th17",11.5,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"844","LM0426",8,"Spleen","b","Div_Th17",11.5,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"845","LM0426",8,"Spleen","b","CD8",8.57,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"846","LM0426",8,"Spleen","b","CD8",8.57,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"847","LM0426",8,"Spleen","b","CD4",40.3,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"848","LM0426",8,"Spleen","b","CD4",40.3,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"849","LM0426",8,"Spleen","b","Treg",4.72,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"850","LM0426",8,"Spleen","b","Treg",4.72,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"851","LM0426",8,"Spleen","b","Div_Treg",17.4,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"852","LM0426",8,"Spleen","b","Div_Treg",17.4,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"853","LM0426",8,"Spleen","b","Treg17",4.03,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"854","LM0426",8,"Spleen","b","Treg17",4.03,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"855","LM0426",8,"mLN","b","CD4",60,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"856","LM0426",8,"mLN","b","CD4",60,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"857","LM0426",8,"mLN","b","Treg",5.26,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"858","LM0426",8,"mLN","b","Treg",5.26,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"859","LM0426",8,"mLN","b","Div_Treg",16,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"860","LM0426",8,"mLN","b","Div_Treg",16,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"861","LM0426",8,"mLN","b","Treg17",9.45,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"862","LM0426",8,"mLN","b","Treg17",9.45,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"863","LM0426",8,"mLN","b","Th1",3.04,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"864","LM0426",8,"mLN","b","Th1",3.04,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"865","LM0426",8,"mLN","b","Div_Th1",26.1,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"866","LM0426",8,"mLN","b","Div_Th1",26.1,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"867","LM0426",8,"mLN","b","Th17",0.78,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"868","LM0426",8,"mLN","b","Th17",0.78,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"869","LM0426",8,"mLN","b","Div_Th17",15.1,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"870","LM0426",8,"mLN","b","Div_Th17",15.1,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"871","LM0426",8,"mLN","b","CD8",17.5,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"872","LM0426",8,"mLN","b","CD8",17.5,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"873","LM0426",8,"mLN","b","Act_CD8",8.38,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"874","LM0426",8,"mLN","b","Act_CD8",8.38,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"875","LM0426",8,"mLN","b","Div_Act_CD8",7.74,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"876","LM0426",8,"mLN","b","Div_Act_CD8",7.74,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
"877","LM0426",8,"mLN","b","IFNy_CD4",1.7,"E11bAYZ","E11",24.69,24.05,102.661122661123,NA,"challenge"
"878","LM0426",8,"mLN","b","IFNy_CD4",1.7,"E11aLUV","E11",19.98,24.21,82.5278810408922,1.06,"primary"
